date,impressions,clicks,conversions,call_type,call_status,start_time,duration,end_time,impression_share,conversions_calls,cost_zar,headline1_len,headline2_len,ad_description_len,EXPANDED_TEXT_AD,EXPANDED_DYNAMIC_SEARCH_AD,RESPONSIVE_SEARCH_AD
2021-09-05,6063.0,492.0,0.0,0,0,0,0.0,0,1737.0713146273008,0.0,67071.0,2.0,3.0,12.0,True,True,False
2021-09-12,6438.0,533.0,0.0,0,0,0,0.0,0,1528.752553614157,0.0,70169.0,2.0,3.0,12.0,True,True,False
2021-09-19,6266.0,511.0,0.0,0,0,0,0.0,0,1950.7910241655525,0.0,66769.0,2.0,2.0,12.0,True,True,False
2021-09-26,5744.0,510.0,0.0,0,0,0,0.0,0,1704.1817881875522,0.0,68493.0,2.0,2.0,12.0,True,True,False
2021-10-03,5567.0,517.0,0.0,0,0,0,0.0,0,1704.2267086771187,0.0,64018.0,2.0,2.0,12.0,True,True,False
2021-10-10,5297.0,513.0,0.0,Mobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-call,MissedMissedMissedMissedMissedMissedMissedMissedMissedMissedMissedMissedMissed,2021-10-04 17:09:432021-10-04 17:09:432021-10-04 17:09:432021-10-04 17:09:432021-10-04 17:09:432021-10-04 17:09:432021-10-04 17:09:432021-10-04 17:09:432021-10-04 17:09:432021-10-04 17:09:432021-10-04 17:09:432021-10-04 17:09:432021-10-04 17:09:43,0.0,2021-10-04 17:09:432021-10-04 17:09:432021-10-04 17:09:432021-10-04 17:09:432021-10-04 17:09:432021-10-04 17:09:432021-10-04 17:09:432021-10-04 17:09:432021-10-04 17:09:432021-10-04 17:09:432021-10-04 17:09:432021-10-04 17:09:432021-10-04 17:09:43,1443.6203643045178,0.0,66487.0,2.0,2.0,12.0,True,True,False
2021-10-17,7869.0,678.0,3.0,Mobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-call,MissedMissedReceivedMissedMissedReceivedMissedMissedReceivedMissedMissedReceivedMissedMissedReceivedMissedMissedReceivedMissedMissedReceivedMissedMissedReceivedMissedMissedReceivedMissedMissedReceivedMissedMissedReceivedMissedMissedReceivedMissedMissedReceivedMissedMissedReceived,2021-10-14 13:25:422021-10-14 11:10:322021-10-14 10:59:012021-10-14 13:25:422021-10-14 11:10:322021-10-14 10:59:012021-10-14 13:25:422021-10-14 11:10:322021-10-14 10:59:012021-10-14 13:25:422021-10-14 11:10:322021-10-14 10:59:012021-10-14 13:25:422021-10-14 11:10:322021-10-14 10:59:012021-10-14 13:25:422021-10-14 11:10:322021-10-14 10:59:012021-10-14 13:25:422021-10-14 11:10:322021-10-14 10:59:012021-10-14 13:25:422021-10-14 11:10:322021-10-14 10:59:012021-10-14 13:25:422021-10-14 11:10:322021-10-14 10:59:012021-10-14 13:25:422021-10-14 11:10:322021-10-14 10:59:012021-10-14 13:25:422021-10-14 11:10:322021-10-14 10:59:012021-10-14 13:25:422021-10-14 11:10:322021-10-14 10:59:012021-10-14 13:25:422021-10-14 11:10:322021-10-14 10:59:012021-10-14 13:25:422021-10-14 11:10:322021-10-14 10:59:01,1218.0,2021-10-14 13:25:422021-10-14 11:10:322021-10-14 10:59:012021-10-14 13:25:422021-10-14 11:10:322021-10-14 10:59:012021-10-14 13:25:422021-10-14 11:10:322021-10-14 10:59:012021-10-14 13:25:422021-10-14 11:10:322021-10-14 10:59:012021-10-14 13:25:422021-10-14 11:10:322021-10-14 10:59:012021-10-14 13:25:422021-10-14 11:10:322021-10-14 10:59:012021-10-14 13:25:422021-10-14 11:10:322021-10-14 10:59:012021-10-14 13:25:422021-10-14 11:10:322021-10-14 10:59:012021-10-14 13:25:422021-10-14 11:10:322021-10-14 10:59:012021-10-14 13:25:422021-10-14 11:10:322021-10-14 10:59:012021-10-14 13:25:422021-10-14 11:10:322021-10-14 10:59:012021-10-14 13:25:422021-10-14 11:10:322021-10-14 10:59:012021-10-14 13:25:422021-10-14 11:10:322021-10-14 10:59:012021-10-14 13:25:422021-10-14 11:10:322021-10-14 10:59:01,2039.368200763141,42.0,81803.0,2.0,2.0,12.0,True,True,False
2021-10-24,5958.0,501.0,0.0,Mobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-call,MissedMissedMissedMissedMissedMissedMissedMissedMissedMissedMissedMissedMissedMissed,2021-10-24 08:37:152021-10-24 08:37:152021-10-24 08:37:152021-10-24 08:37:152021-10-24 08:37:152021-10-24 08:37:152021-10-24 08:37:152021-10-24 08:37:152021-10-24 08:37:152021-10-24 08:37:152021-10-24 08:37:152021-10-24 08:37:152021-10-24 08:37:152021-10-24 08:37:15,0.0,2021-10-24 08:37:152021-10-24 08:37:152021-10-24 08:37:152021-10-24 08:37:152021-10-24 08:37:152021-10-24 08:37:152021-10-24 08:37:152021-10-24 08:37:152021-10-24 08:37:152021-10-24 08:37:152021-10-24 08:37:152021-10-24 08:37:152021-10-24 08:37:152021-10-24 08:37:15,1583.3403709741149,0.0,66107.0,2.0,2.0,12.0,True,True,False
2021-10-31,5824.0,471.0,0.0,0,0,0,0.0,0,1572.1034446232652,0.0,63371.0,2.0,2.0,12.0,True,True,False
2021-11-07,8063.0,709.0,0.0,0,0,0,0.0,0,2142.3764215496494,0.0,113420.0,2.0,2.0,12.0,True,True,False
2021-11-14,7937.0,724.0,1.0,Mobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-call,ReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedMissedMissedMissedMissedMissedMissedMissedMissedMissedMissedMissedMissed,2021-11-10 10:44:122021-11-10 10:44:122021-11-10 10:44:122021-11-10 10:44:122021-11-10 10:44:122021-11-10 10:44:122021-11-10 10:44:122021-11-10 10:44:122021-11-10 10:44:122021-11-10 10:44:122021-11-10 10:44:122021-11-10 10:44:122021-11-10 10:44:122021-11-10 10:44:122021-11-13 14:11:452021-11-13 14:11:452021-11-13 14:11:452021-11-13 14:11:452021-11-13 14:11:452021-11-13 14:11:452021-11-13 14:11:452021-11-13 14:11:452021-11-13 14:11:452021-11-13 14:11:452021-11-13 14:11:452021-11-13 14:11:45,924.0,2021-11-10 10:44:122021-11-10 10:44:122021-11-10 10:44:122021-11-10 10:44:122021-11-10 10:44:122021-11-10 10:44:122021-11-10 10:44:122021-11-10 10:44:122021-11-10 10:44:122021-11-10 10:44:122021-11-10 10:44:122021-11-10 10:44:122021-11-10 10:44:122021-11-10 10:44:122021-11-13 14:11:452021-11-13 14:11:452021-11-13 14:11:452021-11-13 14:11:452021-11-13 14:11:452021-11-13 14:11:452021-11-13 14:11:452021-11-13 14:11:452021-11-13 14:11:452021-11-13 14:11:452021-11-13 14:11:452021-11-13 14:11:45,1924.556245361015,14.0,113782.0,2.0,2.0,12.0,True,True,False
2021-11-21,9340.0,827.0,2.0,Mobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-call,ReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedMissedMissedMissedMissedMissedMissedMissedMissedMissedMissedMissedMissedMissedMissedMissedMissedMissedMissedMissedMissedMissedMissedMissedMissedMissedMissedMissedMissedMissedMissedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceived,2021-11-17 12:33:402021-11-17 12:26:452021-11-17 12:33:402021-11-17 12:26:452021-11-17 12:33:402021-11-17 12:26:452021-11-17 12:33:402021-11-17 12:26:452021-11-17 12:33:402021-11-17 12:26:452021-11-17 12:33:402021-11-17 12:26:452021-11-17 12:33:402021-11-17 12:26:452021-11-17 12:33:402021-11-17 12:26:452021-11-17 12:33:402021-11-17 12:26:452021-11-17 12:33:402021-11-17 12:26:452021-11-17 12:33:402021-11-17 12:26:452021-11-17 12:33:402021-11-17 12:26:452021-11-17 12:33:402021-11-17 12:26:452021-11-17 12:33:402021-11-17 12:26:452021-11-17 12:33:402021-11-17 12:26:452021-11-17 12:33:402021-11-17 12:26:452021-11-18 16:42:472021-11-18 15:11:102021-11-18 16:42:472021-11-18 15:11:102021-11-18 16:42:472021-11-18 15:11:102021-11-18 16:42:472021-11-18 15:11:102021-11-18 16:42:472021-11-18 15:11:102021-11-18 16:42:472021-11-18 15:11:102021-11-18 16:42:472021-11-18 15:11:102021-11-18 16:42:472021-11-18 15:11:102021-11-18 16:42:472021-11-18 15:11:102021-11-18 16:42:472021-11-18 15:11:102021-11-18 16:42:472021-11-18 15:11:102021-11-18 16:42:472021-11-18 15:11:102021-11-18 16:42:472021-11-18 15:11:102021-11-18 16:42:472021-11-18 15:11:102021-11-18 16:42:472021-11-18 15:11:102021-11-19 19:10:572021-11-19 19:10:572021-11-19 19:10:572021-11-19 19:10:572021-11-19 19:10:572021-11-19 19:10:572021-11-19 19:10:572021-11-19 19:10:572021-11-19 19:10:572021-11-19 19:10:572021-11-19 19:10:572021-11-19 19:10:572021-11-19 19:10:572021-11-19 19:10:57,2080.0,2021-11-17 12:33:402021-11-17 12:26:452021-11-17 12:33:402021-11-17 12:26:452021-11-17 12:33:402021-11-17 12:26:452021-11-17 12:33:402021-11-17 12:26:452021-11-17 12:33:402021-11-17 12:26:452021-11-17 12:33:402021-11-17 12:26:452021-11-17 12:33:402021-11-17 12:26:452021-11-17 12:33:402021-11-17 12:26:452021-11-17 12:33:402021-11-17 12:26:452021-11-17 12:33:402021-11-17 12:26:452021-11-17 12:33:402021-11-17 12:26:452021-11-17 12:33:402021-11-17 12:26:452021-11-17 12:33:402021-11-17 12:26:452021-11-17 12:33:402021-11-17 12:26:452021-11-17 12:33:402021-11-17 12:26:452021-11-17 12:33:402021-11-17 12:26:452021-11-18 16:42:472021-11-18 15:11:102021-11-18 16:42:472021-11-18 15:11:102021-11-18 16:42:472021-11-18 15:11:102021-11-18 16:42:472021-11-18 15:11:102021-11-18 16:42:472021-11-18 15:11:102021-11-18 16:42:472021-11-18 15:11:102021-11-18 16:42:472021-11-18 15:11:102021-11-18 16:42:472021-11-18 15:11:102021-11-18 16:42:472021-11-18 15:11:102021-11-18 16:42:472021-11-18 15:11:102021-11-18 16:42:472021-11-18 15:11:102021-11-18 16:42:472021-11-18 15:11:102021-11-18 16:42:472021-11-18 15:11:102021-11-18 16:42:472021-11-18 15:11:102021-11-18 16:42:472021-11-18 15:11:102021-11-19 19:10:572021-11-19 19:10:572021-11-19 19:10:572021-11-19 19:10:572021-11-19 19:10:572021-11-19 19:10:572021-11-19 19:10:572021-11-19 19:10:572021-11-19 19:10:572021-11-19 19:10:572021-11-19 19:10:572021-11-19 19:10:572021-11-19 19:10:572021-11-19 19:10:57,2353.793002002807,32.0,119414.0,2.0,2.0,12.0,True,True,False
2021-11-28,8255.0,758.0,0.0,Mobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-call,ReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceived,2021-11-27 16:50:372021-11-27 16:50:372021-11-27 16:50:372021-11-27 16:50:372021-11-27 16:50:372021-11-27 16:50:372021-11-27 16:50:372021-11-27 16:50:372021-11-27 16:50:372021-11-27 16:50:372021-11-27 16:50:372021-11-27 16:50:372021-11-27 16:50:372021-11-27 16:50:372021-11-27 16:50:37,705.0,2021-11-27 16:50:372021-11-27 16:50:372021-11-27 16:50:372021-11-27 16:50:372021-11-27 16:50:372021-11-27 16:50:372021-11-27 16:50:372021-11-27 16:50:372021-11-27 16:50:372021-11-27 16:50:372021-11-27 16:50:372021-11-27 16:50:372021-11-27 16:50:372021-11-27 16:50:372021-11-27 16:50:37,1954.2471056333704,0.0,110114.0,2.0,2.0,12.0,True,True,False
2021-12-05,7366.0,659.0,0.0,0,0,0,0.0,0,1854.3655776090952,0.0,116056.0,2.0,2.0,12.0,True,True,False
2021-12-12,6692.0,577.0,0.0,0,0,0,0.0,0,1664.0648114376284,0.0,88821.0,2.0,2.0,12.0,True,True,False
2021-12-19,7089.0,524.0,0.0,0,0,0,0.0,0,1431.2983804568917,0.0,72740.0,2.0,2.0,12.0,True,True,False
2021-12-26,6711.0,509.0,0.0,Mobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-call,MissedMissedMissedMissedMissedMissedMissedMissedMissedMissedMissedMissedMissedMissedMissed,2021-12-26 12:36:372021-12-26 12:36:372021-12-26 12:36:372021-12-26 12:36:372021-12-26 12:36:372021-12-26 12:36:372021-12-26 12:36:372021-12-26 12:36:372021-12-26 12:36:372021-12-26 12:36:372021-12-26 12:36:372021-12-26 12:36:372021-12-26 12:36:372021-12-26 12:36:372021-12-26 12:36:37,0.0,2021-12-26 12:36:372021-12-26 12:36:372021-12-26 12:36:372021-12-26 12:36:372021-12-26 12:36:372021-12-26 12:36:372021-12-26 12:36:372021-12-26 12:36:372021-12-26 12:36:372021-12-26 12:36:372021-12-26 12:36:372021-12-26 12:36:372021-12-26 12:36:372021-12-26 12:36:372021-12-26 12:36:37,1072.1857238251964,0.0,61667.0,2.0,2.0,12.0,True,True,False
2022-01-02,7317.0,590.0,0.0,Mobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-call,MissedMissedMissedMissedMissedMissedMissedMissedMissedMissedMissedMissedMissed,2021-12-27 10:09:512021-12-27 10:09:512021-12-27 10:09:512021-12-27 10:09:512021-12-27 10:09:512021-12-27 10:09:512021-12-27 10:09:512021-12-27 10:09:512021-12-27 10:09:512021-12-27 10:09:512021-12-27 10:09:512021-12-27 10:09:512021-12-27 10:09:51,0.0,2021-12-27 10:09:512021-12-27 10:09:512021-12-27 10:09:512021-12-27 10:09:512021-12-27 10:09:512021-12-27 10:09:512021-12-27 10:09:512021-12-27 10:09:512021-12-27 10:09:512021-12-27 10:09:512021-12-27 10:09:512021-12-27 10:09:512021-12-27 10:09:51,863.4869368359084,0.0,60252.0,2.0,2.0,12.0,True,True,False
2022-01-09,8833.0,763.0,1.0,Mobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-call,ReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedMissedReceivedMissedReceivedMissedReceivedMissedReceivedMissedReceivedMissedReceivedMissedReceivedMissedReceivedMissedReceivedMissedReceivedMissedReceivedMissedReceivedMissedReceivedMissedReceivedMissedReceivedMissedReceived,2022-01-07 08:56:032022-01-07 08:56:032022-01-07 08:56:032022-01-07 08:56:032022-01-07 08:56:032022-01-07 08:56:032022-01-07 08:56:032022-01-07 08:56:032022-01-07 08:56:032022-01-07 08:56:032022-01-07 08:56:032022-01-07 08:56:032022-01-07 08:56:032022-01-09 15:57:422022-01-09 10:18:002022-01-09 15:57:422022-01-09 10:18:002022-01-09 15:57:422022-01-09 10:18:002022-01-09 15:57:422022-01-09 10:18:002022-01-09 15:57:422022-01-09 10:18:002022-01-09 15:57:422022-01-09 10:18:002022-01-09 15:57:422022-01-09 10:18:002022-01-09 15:57:422022-01-09 10:18:002022-01-09 15:57:422022-01-09 10:18:002022-01-09 15:57:422022-01-09 10:18:002022-01-09 15:57:422022-01-09 10:18:002022-01-09 15:57:422022-01-09 10:18:002022-01-09 15:57:422022-01-09 10:18:002022-01-09 15:57:422022-01-09 10:18:002022-01-09 15:57:422022-01-09 10:18:002022-01-09 15:57:422022-01-09 10:18:00,2041.0,2022-01-07 08:56:032022-01-07 08:56:032022-01-07 08:56:032022-01-07 08:56:032022-01-07 08:56:032022-01-07 08:56:032022-01-07 08:56:032022-01-07 08:56:032022-01-07 08:56:032022-01-07 08:56:032022-01-07 08:56:032022-01-07 08:56:032022-01-07 08:56:032022-01-09 15:57:422022-01-09 10:18:002022-01-09 15:57:422022-01-09 10:18:002022-01-09 15:57:422022-01-09 10:18:002022-01-09 15:57:422022-01-09 10:18:002022-01-09 15:57:422022-01-09 10:18:002022-01-09 15:57:422022-01-09 10:18:002022-01-09 15:57:422022-01-09 10:18:002022-01-09 15:57:422022-01-09 10:18:002022-01-09 15:57:422022-01-09 10:18:002022-01-09 15:57:422022-01-09 10:18:002022-01-09 15:57:422022-01-09 10:18:002022-01-09 15:57:422022-01-09 10:18:002022-01-09 15:57:422022-01-09 10:18:002022-01-09 15:57:422022-01-09 10:18:002022-01-09 15:57:422022-01-09 10:18:002022-01-09 15:57:422022-01-09 10:18:00,1684.833421789608,13.0,78688.0,2.0,2.0,12.0,True,True,False
2022-01-16,7308.0,603.0,0.0,0,0,0,0.0,0,1813.3925237585527,0.0,65617.0,2.0,2.0,12.0,True,True,False
2022-01-23,7394.0,566.0,0.0,0,0,0,0.0,0,1673.7129087733472,0.0,64077.0,2.0,2.0,12.0,True,True,False
2022-01-30,8964.0,699.0,3.0,Mobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-call,ReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedMissedReceivedMissedReceivedMissedReceivedMissedReceivedMissedReceivedMissedReceivedMissedReceivedMissedReceivedMissedReceivedMissedReceivedMissedReceivedMissedReceivedMissedReceivedMissedReceivedMissed,2022-01-25 10:56:252022-01-25 10:56:252022-01-25 10:56:252022-01-25 10:56:252022-01-25 10:56:252022-01-25 10:56:252022-01-25 10:56:252022-01-25 10:56:252022-01-25 10:56:252022-01-25 10:56:252022-01-25 10:56:252022-01-25 10:56:252022-01-25 10:56:252022-01-25 10:56:252022-01-25 10:56:252022-01-27 14:52:132022-01-27 14:51:412022-01-27 14:52:132022-01-27 14:51:412022-01-27 14:52:132022-01-27 14:51:412022-01-27 14:52:132022-01-27 14:51:412022-01-27 14:52:132022-01-27 14:51:412022-01-27 14:52:132022-01-27 14:51:412022-01-27 14:52:132022-01-27 14:51:412022-01-27 14:52:132022-01-27 14:51:412022-01-27 14:52:132022-01-27 14:51:412022-01-27 14:52:132022-01-27 14:51:412022-01-27 14:52:132022-01-27 14:51:412022-01-27 14:52:132022-01-27 14:51:412022-01-27 14:52:132022-01-27 14:51:412022-01-27 14:52:132022-01-27 14:51:412022-01-27 14:52:132022-01-27 14:51:41,2370.0,2022-01-25 10:56:252022-01-25 10:56:252022-01-25 10:56:252022-01-25 10:56:252022-01-25 10:56:252022-01-25 10:56:252022-01-25 10:56:252022-01-25 10:56:252022-01-25 10:56:252022-01-25 10:56:252022-01-25 10:56:252022-01-25 10:56:252022-01-25 10:56:252022-01-25 10:56:252022-01-25 10:56:252022-01-27 14:52:132022-01-27 14:51:412022-01-27 14:52:132022-01-27 14:51:412022-01-27 14:52:132022-01-27 14:51:412022-01-27 14:52:132022-01-27 14:51:412022-01-27 14:52:132022-01-27 14:51:412022-01-27 14:52:132022-01-27 14:51:412022-01-27 14:52:132022-01-27 14:51:412022-01-27 14:52:132022-01-27 14:51:412022-01-27 14:52:132022-01-27 14:51:412022-01-27 14:52:132022-01-27 14:51:412022-01-27 14:52:132022-01-27 14:51:412022-01-27 14:52:132022-01-27 14:51:412022-01-27 14:52:132022-01-27 14:51:412022-01-27 14:52:132022-01-27 14:51:412022-01-27 14:52:132022-01-27 14:51:41,1899.5928152266808,45.0,75042.0,2.0,2.0,12.0,True,True,False
2022-02-06,7795.0,618.0,2.0,Mobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-call,ReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceived,2022-02-01 09:16:182022-02-01 09:16:182022-02-01 09:16:182022-02-01 09:16:182022-02-01 09:16:182022-02-01 09:16:182022-02-01 09:16:182022-02-01 09:16:182022-02-01 09:16:182022-02-01 09:16:182022-02-01 09:16:182022-02-01 09:16:182022-02-01 09:16:182022-02-02 14:23:122022-02-02 14:23:122022-02-02 14:23:122022-02-02 14:23:122022-02-02 14:23:122022-02-02 14:23:122022-02-02 14:23:122022-02-02 14:23:122022-02-02 14:23:122022-02-02 14:23:122022-02-02 14:23:122022-02-02 14:23:122022-02-02 14:23:122022-02-02 14:23:122022-02-02 14:23:12,2076.0,2022-02-01 09:16:182022-02-01 09:16:182022-02-01 09:16:182022-02-01 09:16:182022-02-01 09:16:182022-02-01 09:16:182022-02-01 09:16:182022-02-01 09:16:182022-02-01 09:16:182022-02-01 09:16:182022-02-01 09:16:182022-02-01 09:16:182022-02-01 09:16:182022-02-02 14:23:122022-02-02 14:23:122022-02-02 14:23:122022-02-02 14:23:122022-02-02 14:23:122022-02-02 14:23:122022-02-02 14:23:122022-02-02 14:23:122022-02-02 14:23:122022-02-02 14:23:122022-02-02 14:23:122022-02-02 14:23:122022-02-02 14:23:122022-02-02 14:23:122022-02-02 14:23:12,1680.0203516252795,28.0,74416.0,2.0,2.0,12.0,True,True,False
2022-02-13,7816.0,615.0,1.0,Mobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-call,ReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceived,2022-02-11 12:42:512022-02-11 12:42:512022-02-11 12:42:512022-02-11 12:42:512022-02-11 12:42:512022-02-11 12:42:512022-02-11 12:42:512022-02-11 12:42:512022-02-11 12:42:512022-02-11 12:42:512022-02-11 12:42:512022-02-11 12:42:512022-02-11 12:42:512022-02-11 12:42:51,1316.0,2022-02-11 12:42:512022-02-11 12:42:512022-02-11 12:42:512022-02-11 12:42:512022-02-11 12:42:512022-02-11 12:42:512022-02-11 12:42:512022-02-11 12:42:512022-02-11 12:42:512022-02-11 12:42:512022-02-11 12:42:512022-02-11 12:42:512022-02-11 12:42:512022-02-11 12:42:51,1930.5652516863317,14.0,70304.0,2.0,2.0,12.0,True,True,False
